fecha,satelite,cloud_cover,scene_id,RGB,SWIR,THERMAL,descargado,nivel
2026-07-13,LC09_L1TP_233089_20260713_20260713_02_T1,54,LC09_L1TP_233089_20260713_20260713_02_T1,ok,ok,ok,2026-07-14 07:12,L1
2026-07-13,LC09_L2SP_233089_20260713_20260714_02_T1,54,LC09_L2SP_233089_20260713_20260714_02_T1,ok,ok,ok,2026-07-14 13:13,L2
2026-07-14,LC08_L1TP_232089_20260714_20260714_02_RT,100,LC08_L1TP_232089_20260714_20260714_02_RT,ok,ok,ok,2026-07-14 21:52,L1
2026-07-05,LC08_L2SP_233089_20260705_20260716_02_T1,55,LC08_L2SP_233089_20260705_20260716_02_T1,ok,ok,ok,2026-07-17 21:19,L2
2026-07-21,LC08_L1TP_233089_20260721_20260721_02_RT,1,LC08_L1TP_233089_20260721_20260721_02_RT,ok,ok,ok,2026-07-22 07:37,L1
2026-07-22,LC09_L1TP_232089_20260722_20260722_02_T1,87,LC09_L1TP_232089_20260722_20260722_02_T1,ok,ok,ok,2026-07-23 05:14,L1
2026-07-14,LC08_L2SP_232089_20260714_20260722_02_T2,100,LC08_L2SP_232089_20260714_20260722_02_T2,ok,ok,ok,2026-07-23 05:14,L2
2026-07-22,LC09_L2SP_232089_20260722_20260723_02_T1,87,LC09_L2SP_232089_20260722_20260723_02_T1,ok,ok,ok,2026-07-23 16:34,L2
2026-07-21,LC08_L2SP_233089_20260721_20260725_02_T1,1,LC08_L2SP_233089_20260721_20260725_02_T1,ok,ok,ok,2026-07-26 13:02,L2
2026-07-29,LC09_L1TP_233089_20260729_20260729_02_T1,86,LC09_L1TP_233089_20260729_20260729_02_T1,ok,ok,ok,2026-07-30 07:36,L1
2026-07-29,LC09_L2SP_233089_20260729_20260730_02_T1,86,LC09_L2SP_233089_20260729_20260730_02_T1,ok,ok,ok,2026-07-30 15:09,L2
2026-07-30,LC08_L1GT_232089_20260730_20260730_02_RT,100,LC08_L1GT_232089_20260730_20260730_02_RT,ok,ok,ok,2026-07-30 20:19,L1
2026-08-06,LC08_L1TP_233089_20260806_20260806_02_RT,79,LC08_L1TP_233089_20260806_20260806_02_RT,ok,ok,ok,2026-08-06 22:49,L1
2026-08-07,LC09_L1GT_232089_20260807_20260807_02_T2,73,LC09_L1GT_232089_20260807_20260807_02_T2,ok,ok,ok,2026-08-08 05:41,L1
2026-08-07,LC09_L2SP_232089_20260807_20260808_02_T2,73,LC09_L2SP_232089_20260807_20260808_02_T2,ok,ok,ok,2026-08-08 20:24,L2
2026-07-30,LC08_L2SP_232089_20260730_20260811_02_T2,100,LC08_L2SP_232089_20260730_20260811_02_T2,ok,ok,ok,2026-08-12 05:35,L2
2026-08-06,LC08_L2SP_233089_20260806_20260812_02_T1,79,LC08_L2SP_233089_20260806_20260812_02_T1,ok,ok,ok,2026-08-13 10:10,L2
2026-08-14,LC09_L1GT_233089_20260814_20260814_02_T2,92,LC09_L1GT_233089_20260814_20260814_02_T2,ok,ok,ok,2026-08-14 22:20,L1
2026-08-14,LC09_L2SP_233089_20260814_20260815_02_T2,92,LC09_L2SP_233089_20260814_20260815_02_T2,ok,ok,ok,2026-08-15 17:19,L2
2026-08-15,LC08_L1GT_232089_20260815_20260815_02_RT,72,LC08_L1GT_232089_20260815_20260815_02_RT,ok,ok,ok,2026-08-16 07:30,L1
2026-08-22,LC08_L1TP_233089_20260822_20260822_02_RT,16,LC08_L1TP_233089_20260822_20260822_02_RT,ok,ok,ok,2026-08-23 07:33,L1
2026-08-23,LC09_L1TP_232089_20260823_20260823_02_T1,23,LC09_L1TP_232089_20260823_20260823_02_T1,ok,ok,ok,2026-08-23 23:18,L1
2026-08-15,LC08_L2SP_232089_20260815_20260823_02_T2,72,LC08_L2SP_232089_20260815_20260823_02_T2,ok,ok,ok,2026-08-24 16:35,L2
2026-08-23,LC09_L2SP_232089_20260823_20260824_02_T1,23,LC09_L2SP_232089_20260823_20260824_02_T1,ok,ok,ok,2026-08-24 20:28,L2
2026-08-30,LC09_L1GT_233089_20260830_20260830_02_T2,100,LC09_L1GT_233089_20260830_20260830_02_T2,ok,ok,ok,2026-08-30 21:48,L1
2026-08-30,LC09_L2SP_233089_20260830_20260831_02_T2,100,LC09_L2SP_233089_20260830_20260831_02_T2,ok,ok,ok,2026-08-31 16:46,L2
2026-08-31,LC08_L1TP_232089_20260831_20260831_02_RT,74,LC08_L1TP_232089_20260831_20260831_02_RT,ok,ok,ok,2026-08-31 21:49,L1
